url_length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,phishing
104,4,0,0,10,1,1,0,1,0,0,0,0,0,0,0,0,0,1
287,14,1,1,9,2,6,0,10,0,0,0,0,0,0,0,0,0,1
66,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
296,13,2,0,8,1,6,0,11,0,0,0,0,0,0,0,0,0,1
116,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,1,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,6,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,2,1,1,4,1,3,0,2,0,0,0,0,0,0,0,0,0,1
51,2,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1
250,3,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
120,3,3,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1
240,15,1,0,5,1,3,1,8,0,0,0,0,0,0,0,0,0,1
126,3,1,3,7,1,2,1,1,0,0,0,0,0,0,0,0,0,1
220,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,14,1,1,9,2,5,0,10,0,0,0,0,0,0,0,0,0,1
65,2,1,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1
279,4,2,1,5,1,7,0,6,0,0,0,0,0,0,0,0,3,1
284,15,1,1,9,2,9,1,12,0,0,0,0,0,0,1,0,0,1
87,3,1,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1
256,3,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1
41,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,2,2,3,7,1,3,0,1,0,0,0,0,0,0,0,0,0,1
99,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
110,3,0,3,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1
52,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1
137,4,2,3,8,1,2,1,1,0,0,1,0,0,0,0,0,0,1
73,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,2,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261,15,0,0,7,2,9,0,12,0,0,0,0,0,0,1,0,0,1
60,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,2,1,4,5,1,2,0,1,0,0,0,0,0,0,0,0,0,1
107,2,1,2,7,1,2,0,1,0,0,0,0,0,0,0,0,0,1
67,3,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1
98,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1
294,16,0,0,7,2,6,1,10,0,0,0,0,0,0,0,0,0,1
172,2,2,2,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1
173,2,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171,2,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,4,2,2,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1
97,4,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,3,6,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1
53,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
136,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
116,4,1,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0,1
94,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
256,4,2,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1
81,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,1,4,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,1
259,14,1,0,6,2,4,0,9,0,0,0,0,0,0,0,0,1,1
270,14,1,0,6,1,4,1,10,0,0,0,0,0,0,0,0,1,1
62,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,2,1,6,4,1,1,0,2,0,0,0,0,0,0,0,0,0,1
61,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
137,6,17,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
134,6,17,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
138,6,17,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
139,6,17,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
140,6,17,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
58,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,3,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,2,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,2,1,0,9,1,0,0,0,0,0,0,6,0,0,0,0,0,1
96,4,1,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0,1
170,2,1,1,7,1,3,0,2,0,0,0,0,0,0,0,0,0,1
57,3,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1
29,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,15,0,0,6,2,6,1,10,0,0,0,0,0,0,0,0,0,1
294,15,2,0,5,2,7,1,11,0,0,0,0,0,0,0,0,0,1
58,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
165,2,1,1,6,1,3,0,2,0,0,0,0,0,0,0,0,0,1
68,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,3,1,6,5,1,1,0,2,0,0,0,0,0,0,0,0,0,1
69,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
268,14,0,0,5,2,5,0,11,0,0,0,0,0,0,0,0,0,1
270,14,0,0,5,2,7,0,11,0,0,0,0,0,0,0,0,0,1
91,3,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,0,1
119,3,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,0,1
116,4,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
104,4,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
111,4,1,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,1
96,4,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
95,4,1,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,1
107,4,1,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,1
112,4,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
115,4,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
107,4,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
99,4,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
103,4,1,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,1
91,4,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
115,4,1,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,1
103,4,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
59,3,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1
94,3,0,1,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1
92,3,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1
274,14,0,0,7,2,9,0,12,0,0,0,0,0,0,1,0,0,1
277,12,0,0,10,1,14,0,13,0,0,0,0,0,0,0,0,0,1
251,14,0,0,5,2,10,0,13,0,0,0,0,0,0,1,0,0,1
77,5,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,1
55,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1
109,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,3,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
84,4,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,4,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1
151,8,2,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1
250,9,1,3,14,1,1,0,1,0,0,0,3,0,0,0,0,0,1
124,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
106,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270,15,0,0,5,2,6,1,10,0,0,0,0,0,0,0,0,0,1
64,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1
86,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,11,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,11,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,10,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,3,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,1
95,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177,2,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
268,15,0,0,5,2,6,1,10,0,0,0,0,0,0,0,0,0,1
59,3,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1
241,14,0,0,5,2,9,0,12,0,0,0,0,0,0,1,0,0,1
76,3,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1
111,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,1,1,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1
86,3,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1
143,2,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205,2,1,1,11,2,3,0,1,0,0,1,0,0,0,0,0,0,1
106,1,1,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1
270,15,0,0,4,2,7,0,11,0,0,0,0,0,0,0,0,0,1
103,4,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
104,4,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
107,4,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
74,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,6,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,4,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1
140,4,1,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,1
92,3,0,0,5,1,2,0,1,0,0,0,0,0,0,0,0,0,1
182,1,4,0,6,1,2,1,1,0,0,0,0,0,0,0,0,0,1
72,3,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
170,1,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,1
201,2,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,1,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,5,0,0,13,2,1,0,1,0,0,0,0,0,0,0,0,0,1
110,5,0,0,14,2,1,0,1,0,0,0,0,0,0,0,0,0,1
101,6,1,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
81,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,5,0,0,14,2,1,0,1,0,0,0,0,0,0,0,0,0,1
108,5,0,0,13,2,1,0,1,0,0,0,0,0,0,0,0,0,1
92,3,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
65,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
107,2,0,3,4,1,3,0,2,0,0,0,0,0,0,0,0,0,1
81,2,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,4,2,0,9,2,1,1,0,0,0,0,0,0,0,0,0,0,1
109,3,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,4,2,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1
190,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
300,13,2,0,8,1,6,0,11,0,0,0,0,0,0,0,0,0,1
237,13,1,0,5,1,3,1,8,0,0,0,0,0,0,0,0,0,1
91,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,3,2,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1
106,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
73,2,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
90,3,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1
119,3,0,0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1
135,2,1,0,8,1,2,0,1,0,0,0,0,0,0,0,0,0,1
94,3,0,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,1
67,4,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1
122,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1
54,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,3,1,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1
118,5,2,0,14,2,2,0,1,0,0,0,0,0,0,0,0,0,1
117,5,2,0,13,2,2,0,1,0,0,0,0,0,0,0,0,0,1
101,8,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,10,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
205,4,1,1,5,1,2,0,1,0,0,0,0,0,0,0,0,0,1
112,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277,15,0,1,4,2,6,1,10,0,0,0,0,0,0,0,0,0,1
287,15,0,1,4,2,6,1,10,0,0,0,0,0,0,0,0,0,1
78,5,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1
31,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
72,2,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1
71,4,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
143,2,2,6,5,1,2,0,2,0,0,0,0,0,0,0,0,0,1
83,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
207,12,1,0,5,1,2,0,8,0,0,0,0,0,0,0,0,0,1
54,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
165,1,1,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1
120,3,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,2,1,3,7,1,2,0,1,0,0,0,0,0,0,0,0,0,1
97,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,1,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1
274,14,0,0,6,2,10,0,13,0,0,0,0,0,0,1,0,0,1
262,3,2,1,9,1,4,0,3,0,0,0,0,0,0,0,0,0,1
85,4,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1
152,3,2,4,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1
65,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
82,3,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,4,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1
109,3,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
43,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
119,3,1,3,7,1,2,1,1,0,0,0,0,0,0,0,0,0,1
48,3,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
117,3,1,3,7,1,2,1,1,0,0,0,0,0,0,0,0,0,1
67,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
91,5,0,0,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1
78,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,4,1
92,5,0,0,12,2,1,0,0,0,0,0,0,0,0,0,0,0,1
206,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1
94,2,1,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
158,4,2,0,6,1,7,0,6,0,0,0,0,0,0,0,0,0,1
48,3,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
98,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,2,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1
63,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,3,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,1
265,15,0,0,6,2,7,0,11,0,0,0,0,0,0,0,0,0,1
103,3,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
87,5,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1
70,4,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1
75,6,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,2,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1
327,14,2,0,8,2,5,0,12,0,0,0,0,0,0,0,0,0,1
175,5,2,0,7,1,7,1,6,0,0,0,0,0,0,0,0,0,1
263,15,0,0,6,2,5,0,11,0,0,0,0,0,0,0,0,0,1
146,4,1,0,3,1,7,1,6,0,0,0,0,0,0,0,0,0,1
89,3,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
206,2,1,1,11,2,3,0,1,0,0,1,0,0,0,0,0,0,1
116,3,2,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,1
60,2,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1
94,7,2,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
96,7,2,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1
70,4,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2,2,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
151,4,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,2,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1
94,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1
43,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1
95,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,3,1
162,3,0,1,5,1,2,0,2,0,0,0,0,0,0,0,0,4,1
84,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127,4,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,4,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,2,1,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1
388,18,1,0,9,2,6,0,10,0,0,0,0,0,0,0,0,0,1
55,2,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1
101,2,1,3,7,1,2,0,1,0,0,0,0,0,0,0,0,0,1
73,3,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
391,18,1,0,9,2,6,0,10,0,0,0,0,0,0,0,0,0,1
120,2,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1
254,20,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
373,18,1,0,9,2,9,0,12,0,0,0,0,0,0,1,0,0,1
94,3,1,1,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1
54,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84,2,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
322,14,2,0,5,1,9,1,14,0,0,0,0,0,0,0,0,0,1
45,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
175,2,3,1,6,1,5,0,4,0,0,0,0,0,0,0,0,0,1
92,3,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
68,2,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
93,3,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
67,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
111,6,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,6,1
57,4,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1
98,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,1
60,2,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
97,2,4,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1
215,12,1,0,5,1,2,0,8,0,0,0,0,0,0,0,0,0,1
41,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1
160,1,2,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,1
89,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269,14,0,0,7,2,5,0,10,0,0,0,0,0,0,0,0,0,1
127,5,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171,2,2,7,9,1,3,0,2,0,0,0,0,0,0,0,0,0,1
99,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260,14,1,0,6,1,4,1,10,0,0,0,0,0,0,0,0,1,1
131,5,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,1,1,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
101,2,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1
70,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,16,1
51,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,2,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1
106,5,1,0,14,2,2,0,1,0,0,0,0,0,0,0,0,0,1
122,1,0,0,6,2,3,0,3,0,0,0,0,0,0,0,0,0,1
107,2,1,3,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1
61,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
164,2,1,4,5,1,2,0,1,0,0,0,0,0,0,0,0,0,1
216,12,1,0,5,1,3,0,8,0,0,0,0,0,0,0,0,0,1
92,2,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
307,1,2,1,9,1,3,0,2,0,0,0,0,0,0,0,0,0,1
93,2,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1
561,2,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
90,5,1,0,8,1,2,0,1,0,0,0,0,0,0,0,0,0,1
64,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1
55,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1
152,6,1,0,7,1,2,0,2,0,0,0,0,0,0,0,0,0,1
113,2,1,3,7,1,1,0,1,0,0,0,0,0,0,0,0,0,1
291,15,0,1,4,2,6,1,10,0,0,0,0,0,0,0,0,0,1
254,15,0,0,7,2,9,0,12,0,0,0,0,0,0,1,0,0,1
445,24,1,0,12,4,9,0,19,0,0,0,0,0,0,0,0,0,1
50,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1
440,24,1,0,12,4,9,0,18,0,0,0,0,0,0,0,0,0,1
124,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,1,1,2,5,1,2,0,2,0,0,0,0,0,0,0,0,0,1
131,1,1,2,6,1,2,0,2,0,0,0,0,0,0,0,0,0,1
